Tags,Metastasis,ENSG00000227217,FCRL2,LEFTY2,TMEM217,ENSG00000247699,ENSG00000236911,TNFRSF13B,AC108938.5,CLECL1,FGD2,CD300LB,SIGLEC11,DNASE1L3,KCNT1,SLC9A5,ITGAD,ENSG00000242797,PATL2,FCRL3,UMODL1-AS1,ENSG00000216863,ENSG00000227467,ENSG00000267432,BFSP2,ENSG00000233665,KMO,CD68,DOK3,TM4SF19,FGR,LILRA1,KLRC4-KLRK1,FCRL5,TLX1NB,ENSG00000250456,CD160,ENSG00000226239,ENSG00000223991,ENSG00000272789,CD5L,ENSG00000261644,ENSG00000205015,CD36,ENSG00000231236,HIST2H3C,ENSG00000253745,ENSG00000237484,ENSG00000236054,CFP,KLRF1,TRG-AS1,CRHBP,KRT72,KLRD1,ENSG00000264345,CHRNA4,ADRA1A,CD22,PARVG,ENSG00000248115,ENSG00000262319,ATP4B,ENSG00000237928,ENSG00000253988,NKX2-5,IDI2-AS1,C11orf21,ENSG00000241560,ENSG00000231808,TEX101,LINC00528,ENSG00000228835,ADAD2,TLR10,ENSG00000225411,PARP15,FAM9C,ATG16L2,ENSG00000253782,OR5AK2,GDF7,HBA2,ENSG00000256609,TRAPPC3L,HMOX1,LMAN1L,LRTM1,FGFBP2,AIF1L,ENSG00000269553,NR5A1,FCRL6,NCR1,CCM2L,H3F3C,CR1,ENSG00000231749,BMF,SCN11A,ENSG00000249988,ENSG00000242258,KIR3DX1,SPIC,KLHL14,CASP16,ENSG00000233024,P2RX5,ENSG00000261924,GPR182,ENSG00000257950,STAB2,PTGDR,MMP12,ENSG00000261606,IL34,TBX21
TCGA-HZ-7922-01,0,0.023924607,0.301171917,0.121303357,0.119264645,0,0.024083469,0.240095222,0.368134095,0.284509588,0.784826874,0.853404794,0.382929428,0.328362947,0.010890868,0.184059209,0.061669186,0.013037277,0.33829424,0.707309151,0.025410815,0.003236632,0.081421784,0.019790671,0.035043192,0.009323831,0.228744348,0.977575387,1.380520772,0.190993701,3.158199594,0.32729019,0.062968236,0.344619136,0.009590086,0,0.105036916,0.027026605,0.007733412,0.127710225,0,0.189233237,0,1.185085229,0.027867617,0.021901995,0,0.065679544,0,0.578603229,0.115141917,0.175640212,0.064698009,0,0.172970892,0.257231942,0.001702803,0.027909314,1.660668365,1.219325762,0.018734351,0.027137825,0,0.167277527,0.060855208,0.025981163,0.142122664,0.077739303,0.026734425,0.043593394,0.022711148,0.218289884,0,0,0.666564392,0,0.635559545,0.003095741,1.106989914,0,0,0.111610536,0.148299022,0,0.019733245,12.86405709,0,0.01144877,0.217618223,0.776865706,0.250135888,0.005299489,0.237633776,0.076639628,0.806149195,0.188725989,0.740262598,0,9.888105396,0.032959617,0,0.183770954,0.017692538,0,0.138045748,0.015870641,0.0059851,0.229390728,0.004310637,0.047294601,0.11363074,0.039050069,0.197312928,5.022405618,0,2.647542192,0.145689323
TCGA-HZ-7918-01,1,0.023609488,0.191060415,0.134668837,0.313850064,0,0,0.156274861,0.514188407,0.696706262,1.834132375,0.875061382,0.197403002,0.42636576,0.016888805,0.079258869,0.718111679,0.038596676,0.315083493,0.665146237,0.025076122,0.006388004,0.065740379,0.006510001,0.155617323,0.055206146,0.598940875,1.725013408,3.381715179,0.150782451,9.107689745,0.778086617,0.124277723,1.841619938,0.009463772,0,0.090133428,0.00889021,0,0.021004686,0.051006492,0.26454945,0,3.092653913,0.013750282,0,0,0.054012049,0,0.496676356,0.894799609,0.953297404,0.268152576,0.02492478,0.512077919,0.063460965,0,0.015300951,1.380190986,3.359633467,0.018487595,0,0,0.25246652,0.24021466,0,0,0.413410631,0.070352795,0,0.033618019,0.182273994,0,0.004353197,0.712953921,0.006218204,0.757175627,0.003054966,0.795423582,0,0,0.238637705,0.250878395,0.033079468,0.012982221,25.94732837,0,0.045191899,0.629938925,1.827086577,0.082280424,0.005229688,1.373522425,0.387604691,1.099908294,0.338618584,0.716464057,0.017955845,10.21126192,0.048788243,0,0.412160115,0.013967604,0.031618361,0.111132964,0.041764276,0,0.29897839,0.05530019,0.181500935,0.121226027,0.768787778,0.525137918,20.86592471,0,2.211954251,1.465088878
TCGA-FB-AAQ1-01,0,0,0.033624945,0.097764669,0.163115383,0.014712368,0.014116449,0.011977111,0.053115232,0.518822549,0.949321796,0.367349435,0.515906591,0.148572482,0.021886793,0.427619764,0.033737384,0.061134066,0.285181258,0.071536582,0.009929646,0,0.060741062,0.015466986,0.041080911,0.010930268,0.407596428,0.650697988,2.879562258,0.190315596,6.719283246,0.430186901,0.008201918,0.008559212,0,0,0.074951197,0.084488312,0.00906583,0.049904628,0.017312192,0.07394564,0.016032709,1.618360467,0.016334515,0,0,0.008555079,0,0.57608437,0.253087757,0.061770571,0.015169013,0.009869718,0.084285029,0.113081764,0.005988555,0.007270647,0.310658133,2.082711079,0.021962161,0.007953375,0,0.184563182,0.10701026,0,0.033321899,0.182266582,0.020893731,0,0.013312067,0.147634525,0,0.020685353,0.186529938,0.022160568,0.227765194,0.003629118,3.083928801,0,0,0.095949569,2.458735732,0,0,9.476110743,0,0,0.119052481,6.266680206,0,0.006212557,0.167145939,0.011230519,1.249101075,0.120677606,0.109402784,0.007110158,4.066874461,0.011039528,0,0.205641089,0.02074085,0,0.021293441,0.055815153,0.021048883,0.218174935,0.010106666,0.05544316,0.072004645,0.061800499,0.04906548,4.741951612,0.0031296,5.598079037,0.162657778
TCGA-IB-A7LX-01,1,0,0.0316213,0.117013351,0.211832092,0.055342745,0.013275277,0.056317089,0.455795557,0.209102964,0.247768606,0.352810002,0.025203362,0.076210547,0.027443468,0.343109192,0.031727039,0.158100816,0.238854811,0.119258199,0,0.00356819,0.016320463,0.050908682,0.009658245,0,0.205103695,0.675856528,0.692544835,0.305310393,1.214286582,0.10387169,0.084844998,0.040245927,0,0,0.085588928,0.059590363,0,0.492774533,0,0.26077261,0,0.899319612,0.015361173,0,0,0.020113246,0.043747411,0.144177164,0.190405398,0.203314238,0.021397681,0.027844801,0.124063273,0,0.003754473,0.003418702,0.42523563,0.928490277,0,0.029917795,0,0.108478387,0.033544575,0.009547549,0.062672623,0.480888126,0.029473071,0,0.050075308,0.083302362,0,0.019452753,0.11378269,0.006946688,0.26501859,0.003412866,3.521958495,0,0,0.23583395,2.24215702,0.036954837,0.014503131,6.20143651,0.00486674,0,0.04798216,0.671575181,0.183839694,0.023369453,0.845810574,0.105613137,0.502325798,0.283716652,0.108115058,0.006686477,3.787833468,0.033740538,0,0.046044603,0.007801977,0,0.048059055,0.314935416,0,0.071572435,0.019008858,0.069519212,0.050785521,0.051660379,0.14501697,1.322880618,0.008829339,3.214210241,0.321227163
TCGA-2J-AAB4-01,0,0,0.045344519,0.063922123,0.391052988,0,0,0.04845477,0.250697695,0.47754023,1.70692879,0.639432737,0.469836669,0.309640551,0.085266058,0.384441024,0.043329664,0.357247005,0.628944921,0.192939611,0,0.023878102,0.046806648,0.006952606,0.101565151,0.058959531,0.311795044,0.646112788,1.569930522,0.040258483,4.604876875,0.303127552,0.044242395,0.023084848,0,0,0.072196102,0.047473211,0,0.358924221,0.00778205,0.16619752,0,2.673701572,0.014685144,0.011541494,0,0.01153685,0,0.497030826,0.257869961,0.282294334,0.102279958,0,0.15374512,0,0,0.009804744,0.462379364,1.759800563,0.031591264,0,0,0.43555834,0.09620494,0.009127371,0.104850316,0.186620935,0.046959987,0,0.011967887,0.088484791,0,0.032544151,0.240211971,0,0.687183135,0,6.578659859,0,0,0.358767751,0.558198445,0,0.076256751,17.38819955,0.00465256,0.024132216,0.107031203,0.714156921,0.043937275,0,0.200357923,0.030289564,0.731410422,0.090410193,0.138365052,0.012784425,6.407163057,0.02481204,0,0.211287496,0.00745862,0,0.030629351,0.072481124,0.031539133,0.287374948,0.027258447,0.066459744,0.058260604,0.057618003,0.151238099,7.078027775,0.00281359,4.912986242,0.489882131
TCGA-IB-7890-01,1,0,0.143202188,0.055055995,0.120290409,0,0,0.037096884,0.287900556,0.510145031,0.936939279,0.65362801,0.421962934,0.027889441,0.028245955,0.210619575,0.054735636,0.047337865,0.105811522,0.067142826,0.010251747,0.007834728,0.080628943,0.023953063,0.021206754,0.033854483,0.162421049,0.932506198,1.789245605,0.381420047,3.84138915,0.318101304,0.008467975,0.326963777,0,0,0.033163923,0.065421729,0.028079731,0.103046901,0.089368852,0.209946861,0,1.560190192,0.025296569,0.013254221,0.036279322,0.052995549,0.048028424,0.0959309,0.2612975,0.302927949,0.062644281,0,0.094585972,0.272416542,0,0.015012989,0.666416809,1.265312615,0.009069831,0.008211369,0,0.011909381,0.257790151,0.052409241,0,0.078407918,0.010785744,0,0,0.101615694,0,0.021356351,0.104097652,0.015252946,0.390593975,0.00749368,0.91698229,0,0,0.060788053,7.307782878,0.040571146,0.007961186,12.12898448,0,0.027713371,0.579453335,0.472199445,0.050457448,0,0.106827731,0.011594818,1.026605252,0.14535755,0.467121985,0.014681599,4.843525969,0.017096448,0,0.141541161,0,0.019389567,0.057158828,0.064028559,0.036219455,0.068099492,0,0.044521278,0.096642462,0.153605119,0.209865054,10.38887626,0,2.683418837,0.050380237
TCGA-FB-AAPS-01,0,0.034684457,0.940814169,0.373698919,0.365016838,0,0.017457382,0.733180559,0.459801939,1.115182869,2.17991144,0.966574193,0.281716928,0.885268968,0.04962234,0.480308357,0.053642567,0.20790726,1.002919489,1.170178655,0.024559382,0.056307303,0.118040408,0.081292089,0.228615809,0.243308342,0.313933414,1.369188331,4.553584954,0.346113982,5.827268247,0.143783528,0.111573688,0.298494673,0,0,0.17213832,0.208968251,0.011211436,1.141737403,0,0.434370037,0.019827163,5.658439038,0,0,0,0.042319224,0,1.057148278,0.542508944,0.534728503,0.196970096,0.4149897,0.362548628,0.093229851,0.002468621,0.040461245,5.084001345,5.093542266,0.016295962,0.068849879,0,0.328100279,0.264672665,0.163219023,0.020604089,0.638643353,0.064596605,0,0,0.450351976,0.047484921,0.127904734,1.153379497,0.0091351,2.449099265,0.004488019,5.717650343,0,0,0.194167494,1.105688609,0,0.019072048,17.55636331,0,0,0.357555125,2.207853185,0.483509297,0,0.364193286,0.124995965,2.439039942,0.497461079,0.488438224,0.026378747,11.35230476,0.071674306,0.08101947,0.726600222,0.010259831,0.023225104,0.300195639,0.115041503,0.043384188,2.46594069,0.031246515,0.137129738,0.15583042,0.096241151,0.702128672,1.851861249,0.003870281,2.766834859,0.744269524
TCGA-IB-A6UG-01,0,0,0.57074682,0.067048435,0.461450994,0.01387369,0.026623482,0.25977019,0.275480703,0.279569767,0.887318474,0.383260686,0.20218072,0.312047847,0.042998203,0.273761519,0.031814186,0.129710524,0.462214007,0.677652728,0.009363607,0.014311963,0.180018206,0.189608779,0.096847739,0.133993453,0.148350019,0.329698197,1.788097342,0.073898038,1.852401192,0.142530635,0.030937472,0.598890075,0,0,0.090872495,0.139426105,0.008549033,0.517657987,0,0.139460745,0,2.564650696,0,0,0,0.012101096,0.043867576,0.858677116,0.350035401,0.194164475,0.028608608,0.065149663,0.123252159,0.035545181,0,0.006856184,3.70743336,1.352556553,0.008284083,0.014999987,0,0.11965399,0.033636715,0,0.078555964,0.348527314,0.009851343,0.048191063,0.012553214,0.241312284,0.012069526,0.068271649,0.537198357,0,1.670926869,0.00342224,2.815069432,0,0,0.271439905,2.459095346,0.037056344,0,5.835025964,0,0,0.208493813,2.084574942,0.921723313,0.046867287,0.788088962,0.03177097,1.332882456,0.303462359,0.225566959,0,6.190538797,0.026025551,0.030889803,0.304729115,0.003911704,0.03541958,0.21284386,0.093570511,0.019848992,1.033474016,0.019061072,0.023236722,0.129010045,0.053960708,0.237952309,2.246516133,0,2.558679976,0.299101683
TCGA-US-A774-01,1,0,0.345489009,0.085490275,0.332817757,0,0.024688246,0.235651044,0.319320329,0.237644089,1.501189577,0.594614582,0.53901762,0.478338681,0.028708346,0.274445455,0.160151771,0.10691732,0.588373003,0.281498111,0.01736595,0.013271639,0.106229994,0.071006771,0.071846373,0.057347812,0.281386211,0.662420933,3.79825664,0.205579373,5.345900618,0.406677583,0.100410295,1.079279292,0.009830909,0,0.08894856,0.046175482,0.015855223,0.480029904,0.00756932,0.210150641,0,1.422526221,0.007141855,0,0.030727684,0.056107391,0,0.759697675,0.516395805,0.5266487,0.106116298,0.034522282,0.208291114,0.065922869,0,0.006357814,2.251717121,2.592240127,0.015363842,0,0,0.171478151,0.155958465,0.01775573,0.087414964,0.389602741,0.03654103,0,0.011640732,0.266804499,0,0.031654523,0.943398929,0.006459433,0.823682723,0,2.968571732,0,0,0.373750005,1.107596611,0,0.033714634,18.22694683,0.004525377,0.011736268,0.17846639,1.655896872,0.256417228,0.016297705,0.800403832,0.166948882,1.68153006,0.263816211,0.556167065,0.006217475,6.798563612,0.038614044,0,0.556594281,0.010882097,0.016422481,0.115444255,0.070499777,0.036812374,0.621153904,0.022094425,0.118512164,0.07555732,0.114087445,0.416794241,9.285204407,0.005473355,2.181211481,0.59027952
TCGA-IB-A5SS-01,1,0,0.034751166,0.006680275,0.414513871,0.027645706,0,0.009002376,0.459115565,0.204266584,1.203902906,0.264362059,0.543887653,0.065987875,0.006854503,0.162180657,0.01811292,0.011487576,0.066984774,0.090429957,0.02239031,0.002851904,0.130442594,0.043595538,0.015438858,0.049293217,0.370859747,0.992770042,3.019512016,0.2524363,6.094549108,0.196626962,0.030824108,0.027020177,0,0,0.040239783,0.007938012,0,0.075019802,0.019518589,0.166739664,0,1.315935585,0,0,0,0.032151344,0,0.328244422,0.596050188,0.15863146,0.017102267,0.007418393,0.110176174,0.028331946,0.009002376,0.008197273,0.469595458,1.622658556,0,0.011956018,0,0.121383098,0,0.091571449,0.012522898,0.076109635,0.007852195,0.038411581,0,0.088773432,0.00962024,0.04275636,0.075784766,0.016656586,0.345292704,0.00272776,1.101503468,0,0,0.037698432,0.485350074,0,0.023183486,24.52361453,0,0,0.153400491,2.089752396,0,0.018678221,0.143579643,0.084412138,0.802975769,0.347702942,0.561676823,0.00534422,5.104431613,0.031116223,0.024621291,0.213448787,0.009353688,0,0.102430883,0.02330691,0,0.167800855,0.018991226,0.074085043,0.048708877,0.012042907,0.358254801,32.95607089,0,1.252289797,0.128371681
TCGA-2J-AABO-01,1,0.090974243,0.190869646,0.172972767,0.566885538,0,0.02289458,0.155399383,0.139984415,0.26044747,0.718953329,0.202819048,0.162996714,0.613353665,0.029580678,0.40084739,0.054716542,0.024787375,0.28907347,0.258409708,0.016104268,0.00615371,0.028146317,0.04389863,0.033313274,0.053181344,0.127572021,0.18901364,1.079934653,0.018156524,2.640033781,0.22627884,0.053208701,0.052750264,0,0,0.112875874,0.03425657,0.0147033,0.485623073,0,0.119927785,0,1.107835137,0.052983847,0,0,0.02774989,0.150893821,0.527435899,0.082093424,0.10853029,0.073805005,0.128056595,0.146602139,0.183400203,0,0.04716722,1.030066541,0.963952823,0,0,0.023171531,0.299331422,0.057851071,0,0.135106733,0.156014652,0,0,0,0.159626103,0,0.033548274,0.38428366,0.011980277,0.457051823,0.005885838,1.556507328,0,0,0.095490761,0.604192258,0,0.012506071,10.2649208,0,0,0.441334249,1.886955854,0,0,0.129087376,0.036428144,1.106214445,0.130479615,0.057139601,0,7.038904506,0.031332554,0,0.238225966,0,0,0.110510379,0.060348725,0.079655006,0.394988886,0.057369781,0.059946517,0.128457788,0.044546819,0.147784404,2.391836159,0,2.2234708,0.131902212
TCGA-XD-AAUL-01,0,0,0.028783983,0.045648846,0.405597034,0,0,0.020505548,0.278493129,0.158617142,1.308471555,0.461657525,0.246625578,0.173430814,0.035910217,0.241798208,0.016502991,0.130831585,0.225051715,0.044536368,0.017000162,0.009744069,0.05942424,0.079441281,0.017583259,0.074853156,0.40094622,1.080780059,2.717910162,0.162915981,7.459675017,0.23886692,0.007021093,0.07326948,0,0,0.059577627,0.045202865,0.007760628,0.384479017,0,0.158249334,0,1.698422911,0.006991423,0,0,0.018308525,0,1.12150916,1.198801506,0.118974379,0.045447989,0.008448781,0.088881133,0,0,0.028007534,0.440266658,2.304268266,0.01128017,0.020424998,0.012230291,0.039497935,0.152673435,0.017381732,0.04278685,0.14302363,0,0,0.056977688,0.219058106,0.010956456,0.092963304,0.20283084,0,0.700584488,0,3.820517616,0,0,0.121336935,2.274834183,0,0.013201794,13.05310259,0,0,0.11647151,0.655962754,0,0,0.149895476,0.038454672,0.682362322,0.137738304,0.23809865,0,8.122080996,0.023625436,0,0.184417695,0.003550961,0.064306267,0.007291135,0.106176625,0.036036977,0.104240612,0.012977423,0.015820348,0.061638183,0.043106246,0.072002665,14.08115076,0.002679033,4.466132135,0.160126048
TCGA-HZ-A4BK-01,0,0,0.088252846,0.074645969,0.318029466,0.015445775,0,0.125741661,0.11152602,0.544685696,2.739676676,0.525156349,0.998839763,0.425396662,0.036381585,0.49836068,0.106257547,0.048136186,0.757849814,0.23554925,0,0,0.163977391,0.004059503,0.010782196,0.137701665,0.32281306,0.876859962,3.685135718,0.376099334,11.57074838,0.408909681,0.043053906,0.242618935,0,0,0.129272307,0.077612526,0.028553277,0.759689202,0.027262799,0.232895424,0,2.076353465,0.051446358,0.013477744,0,0.013472321,0,2.316781862,0.619976246,0.372886439,0.039812959,0.08289376,0.23083464,0,0.004191389,0.019082716,1.435035129,3.395831072,0.009222787,0.066798787,0.029998851,0.193763601,0.074896459,0.021317235,0.034982986,0.5687422,0.076773471,0,0,0.196325811,0,0.010858256,0.449876052,0,0.607930221,0.003810028,4.462792917,0,0,0.10760076,1.199393298,0,0.04047723,14.05966921,0.005433093,0,0.124987211,1.394156811,0.307850274,0.006522252,0.476297737,0.129693921,1.958425156,0.190040022,0.482786561,0.037322985,7.314057931,0.046359382,0.034390054,0.740201948,0.013064865,0.039433118,0.089419651,0.084640864,0.06629449,0.388853836,0.0265262,0.103479084,0.102051975,0.033642122,0.323785814,6.205055744,0.006571219,2.148954833,0.435453859
TCGA-FB-A78T-01,0,0,0.010438575,0.080933866,0.218626548,0,0,0.029745528,0.126416944,0.245430849,2.364594385,0.427045166,0.338344048,0.111813451,0.060396147,0.341011422,0.023939384,0.177133084,0.402083137,0.061912979,0.01644039,0.025128591,0.050284106,0.105635036,0.025506431,0.045242769,0.713330701,1.374830401,3.11029256,0.166819309,9.919314305,0.178063761,0.013579813,0.01417138,0,0,0.093071816,0.052457339,0,0.371819094,0.021497684,0.244861734,0,1.452845279,0,0,0,0.010623403,0,0.926893433,0.265388338,0.29403418,0.043951502,0.016341167,0.100111714,0,0.003305059,0.009028439,0.534355373,2.529309125,0.003636247,0,0.011827579,0.143240129,0.029529257,0,0.124133961,0.427516691,0.077835348,0,0.176324981,0.081478876,0.021191375,0.017124239,0.187805234,0.042806136,0.837307523,0,3.807050111,0,0,0.507276832,0.164480721,0.032531307,0.019150639,7.691063793,0,0,0.126715947,0.993061276,0.161833905,0.010286053,0.263563267,0.046485571,0.877590796,0.283056226,0.299336262,0.023544397,3.735074228,0.052549274,0.027117777,0.162132079,0.003434037,0.015547206,0.017627641,0.082144397,0.046467161,0.193215778,0.050200439,0.071397311,0.065569452,0.041686867,0.104447698,6.686659144,0,2.474797697,0.201982829
TCGA-2J-AABF-01,1,0,0.112910782,0.140444308,0.828503399,0.017436477,0.011153479,0.066242239,0.487861947,0.390404167,3.155555821,0.790453613,0.603490034,0.330820405,0.089346486,0.443253537,0.083776256,0.31396522,0.524580539,0.393080806,0.015690929,0.023983065,0.061703777,0.009165409,0.06491648,0.146813043,0.624313451,1.020566252,4.630449722,0.097297805,9.689541488,0.744089845,0.097205667,0.209643014,0.026648026,0,0.224187455,0.075098983,0.007162959,0.926602754,0.006839226,0.496611075,0.012667526,2.187032372,0.012905985,0.0101432,0.027763867,0.091252065,0.036755228,1.424232964,0.519911454,0.44331433,0.191761847,0.101375492,0.273132063,0.089346486,0.006308785,0.028722878,1.306353258,3.805359304,0.05205725,0.018852008,0,0.373674829,0.310014316,0.088237121,0.11847512,0.42402876,0.082541225,0,0.042071733,0.559904643,0,0.032687209,0.509849141,0.052527538,1.116352457,0.008602154,4.148115632,0,0,0.229153711,2.47247611,0.155241583,0.024370169,19.35337753,0,0,0.201565671,1.176021641,0.308912906,0.019634295,0.584849852,0.177465814,1.22715861,0.047674,0.599217616,0,6.651630152,0.050153733,0,1.106398396,0.013109962,0.014838462,0.0874851,0.205799256,0.011087221,0.276611602,0.03593398,0.097346504,0.110937922,0.151912112,0.404283273,9.985065723,0.007418139,6.175750718,0.546196189
TCGA-IB-7652-01,0,0.015914998,0.081091603,0.105909255,0.674360969,0.00834849,0,0.061167389,0.320238388,0.778068621,1.834393313,1.268448741,1.410521239,0.153285495,0.024839194,0.115760391,0.057432541,0.11274363,0.123897475,0.121779675,0.011269097,0.010765276,0.019695622,0.004388348,0.017483433,0.049618791,0.724301032,2.138266129,3.805992035,0.330334681,8.650071673,0.834586496,0.051195699,0.176791163,0,0,0.045568755,0.017978492,0,0.127432061,0.014735629,0.167840952,0,2.944631783,0,0.014569527,0,0.075245598,0,1.507946055,0.162762431,0.292096088,0.137721795,0.005600542,0.043668399,0.106946529,0.002265459,0.01650283,0.965633909,2.380380649,0.007477418,0,0,0.24873337,0.161927093,0.034566099,0.056725243,0.646416504,0.023712174,0.057997925,0,0.117284693,0.014525669,0,0.24602013,0.01257495,0.385543498,0,1.115778583,0,0,0.127453847,6.891454403,0,0.078761056,17.41567968,0,0.007615889,0.482542738,4.437043762,0.027732341,0.003525298,0.180659954,0.0764727,1.352313432,0.251086571,2.048649608,0.008069277,7.731580216,0.101795657,0,0.438978308,0,0.021313725,0.019332642,0.077420801,0.007962751,0.143956664,0.011469996,0.048939426,0.053116474,0.068838192,0.123300568,4.828002312,0.001775882,2.350045801,0.124604571
TCGA-IB-7897-01,0,0.160059248,0.363227715,0.159409223,0.633252833,0,0.057543592,0.248996798,0.335600269,0.9668126,2.313337314,1.172467621,0.327742768,2.609729873,0.095166122,0.297451208,0.432222694,0.161982524,0.962694291,2.433602842,0,0.030933661,0.35371694,0.009457328,0.092103107,0.169311296,0.600474065,0.720522537,2.401547992,0.155158615,8.077351336,0.924190691,0.287531478,0.519168401,0.018331179,0,0.331715408,0.180812087,0.0073911,1.607087175,0.007057056,0.482285358,0,13.27111688,0.053268168,0,0,0.129031954,0,1.602161497,0.481448057,1.124699964,0.599791871,0.048278914,0.431211923,0.276576543,0.00650972,0.22228279,2.408881851,3.16567671,0.05013426,0.064841489,0.011647937,0.319746295,0.319888306,0.008277044,0.054332696,1.089707628,0.068136138,0.083327548,0,0.345037774,0.062608537,0.0674566,1.594703926,0.054200546,1.844312367,0.002958711,2.990933895,0,0.017401737,0.248897139,4.333032511,0.032037209,0.044006134,12.16492121,0,0,0.332776897,5.635640699,0.55781568,0.005064912,1.142064728,0.292988992,2.653082141,0.475526747,1.174624077,0.052170291,4.257460988,0.162003552,0,1.229455563,0.003381879,0.061244276,0.197902927,0.045504425,0.01144035,0.475702853,0.020599156,0.190849302,0.20252616,0.589680566,1.251479222,1.563036274,0.002551469,5.425507793,1.087402191
TCGA-HV-A5A6-01,1,0,0.042925054,0.07059664,0.264419588,0.016694727,0,0.027181837,0.120544062,0,0.624036642,0.177381473,0.212880129,0.015326481,0.016557227,0.378396352,0.02187611,0,0.262930576,0.051657131,0,0.004305529,0.157543709,0.061428579,0.023308097,0,0.397601796,0.484902118,2.717126538,0.241365838,3.763714209,0.032983156,0,0.038849956,0,0,0.103275237,0.023968088,0,0.481345031,0,0.083909149,0,0.064393947,0,0,0,0,0,0.347940582,0.593524041,0.186916264,0.00860645,0,0.325736146,0,0,0,0.043085352,0.994942848,0,0,0,0.157073556,0.040476309,0.023040955,0.113435174,0.126393277,0.07112692,0.231960388,0,0.189863873,0,0,0.034323757,0.10058602,0.674610056,0,4.535300708,0,0,0.054438955,1.014555717,0,0,7.803899763,0.005872415,0,0.308785669,1.616149751,0,0.014099287,0.081286006,0.038231189,0.596802607,0.342344565,0.155705813,0.129090999,10.75321857,0.015658757,0,0.177789998,0.023535493,0,0.028995049,0.056298437,0.007961677,0.051817404,0.011468448,0.04893282,0.044938643,0.038959755,0.453366693,18.89746872,0.00710257,3.359841825,0.073829779
